date,open,close,high,low,vol,amount,code,pchange,change
2022-12-08,33.31,39.97,39.97,33.31,19531.0,77774064.0,001333,,
2022-12-09,41.95,42.4,43.97,39.99,194002.0,817956160.0,001333,6.08,2.43
2022-12-12,38.18,38.16,40.0,38.16,108084.0,416643776.0,001333,-10.0,-4.24
2022-12-13,36.19,34.34,36.53,34.34,103355.0,361186432.0,001333,-10.01,-3.82
2022-12-14,33.5,34.56,35.17,33.5,7081924.0,244171461.0,001333,0.64,0.22
2022-12-15,34.22,32.89,34.23,32.76,7414690.0,246011674.0,001333,-4.83,-1.67
2022-12-16,32.7,31.23,32.89,31.06,7009168.0,222298232.0,001333,-5.05,-1.66
2022-12-19,31.2,30.03,31.2,29.82,5050094.0,153637083.0,001333,-3.84,-1.2
2022-12-20,30.0,30.18,30.6,29.8,3264941.0,98671946.0,001333,0.5,0.15
2022-12-21,29.89,28.88,30.18,28.84,4658460.0,136402900.0,001333,-4.31,-1.3
2022-12-22,28.96,28.59,29.48,28.23,4704985.0,135522977.0,001333,-1.0,-0.29
2022-12-23,28.43,27.52,28.44,27.3,4174538.0,116079841.0,001333,-3.74,-1.07
2022-12-26,27.41,28.04,28.23,27.41,3314607.0,92454532.0,001333,1.89,0.52
2022-12-27,28.08,28.76,29.18,28.01,4828146.0,138502916.0,001333,2.57,0.72
2022-12-28,28.4,28.88,29.5,28.4,48303.0,140332320.0,001333,0.42,0.12
2022-12-29,28.11,27.87,29.11,27.86,41262.0,116930400.0,001333,-3.5,-1.01
2022-12-30,27.95,28.95,28.98,27.75,4216425.0,119551208.0,001333,3.88,1.08
2023-01-03,28.66,29.42,29.42,28.54,4222698.0,122707897.0,001333,1.62,0.47
2023-01-04,29.22,28.88,29.22,28.63,3483001.0,100765085.0,001333,-1.83,-0.54
2023-01-05,28.9,29.01,29.18,28.45,3660634.0,105249120.0,001333,0.45,0.13
2023-01-06,28.9,29.12,29.32,28.7,3275169.0,95227665.0,001333,0.38,0.11
2023-01-09,29.3,29.5,29.93,29.22,3909468.0,115240504.0,001333,1.3,0.38
